title,content,url,source,word_count
"محطات بارزة في قمّة شي وترامب .. مصافحة بلا عناق و""فخّ ثوسيديديس""","عقد الرئيس الصيني شي جينبينغ ونظيره الأميركي دونالد ترامب محادثات رفيعة المستوى في بكين، اليوم الخميس، تناولت حروب المنطقة في أوكرانيا والشرق الأوسط، والتعاون الاقتصادي الثنائي. وبعيداً عن الملفات المعقّدة المطروحة على جدول الأعمال، سجّلت خمس محطّات بارزة في اليوم الأول للقمّة الصينية الأميركية: أغدق ترامب عبارات الثناء على “شي” مع بدء المحادثات في قاعة الشعب الكبرى، قائلاً: “إنه لشرف لي أن أكون صديقك”. وخاطبه مباشرة: “أنت وأنا نعرف بعضنا منذ زمن طويل.. كانت بيننا علاقة رائعة، وتجاوزنا الخلافات عندما برزت وعملنا على حلّها”، وتابع: “كنت أتّصل بك وكنتَ تتصّل بي”. أما “شي”، الذي وصف سابقاً علاقته مع ترامب بأنها “صداقة شخصية”، فقد تجنّب اليوم استخدام هذا الوصف، واستعاض عنه بالقول إن على الجانبين “أن يكونا شريكَين لا خصمَين”. ويُعرف عن شي إكثاره من استخدام مصطلح “صداقة” مع قادة دول عدة مثل كوريا الشمالية وباكستان وفرنسا، بينما يخص نظيره الروسي فلاديمير بوتين بلقب “الصديق المقرّب”. في منشور على وسائل التواصل الاجتماعي منتصف أبريل الماضي، توقّع ترامب أن يستقبله شي “بعناق كبير ودافئ”. شكّل هذا  مثالاً على أسلوب ترامب الاستعراضي والمندفع، في تناقض واضح مع حضور شي الهادئ والمتحفّظ. وصباح الخميس، حصل الرئيس الأميركي على مصافحة رسمية بدلاً من العناق الذي توقعه؛ استمرت لأكثر من 10 ثوانٍ، وربّت ترامب خلالها على ذراع شي مرّتين. في خطاباته، كثيراً ما يستشهد شي جينبينغ بالحِكم والأبيات الشعرية الصينية التاريخية، لكنه اختار هذه المرة تشبيه العلاقات الصينية الأميركية بما يُعرف بـ”فخّ ثوسيديديس” (Thucydides Trap)، وهو مصطلح سياسي صاغه باحث أميركي استناداً إلى رواية المؤرخ الإغريقي ثوسيديديس عن حرب البيلوبونيز، ويشير إلى حتمية الحرب عندما تهدّد قوّة صاعدة بإزاحة قوة مهيمنة. وتساءل شي: “هل تستطيع الصين والولايات المتحدة تجاوز ما يُعرف بـ”فخ ثوسيديديس” وصياغة نموذج جديد للعلاقات بين القوتَين الكبريَين؟”، مضيفاً أن “التعاون يفيد الجانبين، بينما المواجهة تضرّ بهما”، مؤكداً أن الإجابة يجب أن يصيغها الرئيسان “بشكل مشترك”. تصاعدت التوترات على هامش القمّة بين وسائل إعلام أميركية مرافِقة والطاقم الأمني الصيني. وتدافع الصحافيون لالتقاط الصور داخل قاعة الشعب الكبرى، لدرجة سُمعت فيها عبارات نابية وسط الزحام، وأمكن سماع عناصر أمن صينيين يطلبون بحدة من الصحافيين التراجع. وفي “معبد السماء” التاريخي، تأخّر دخول الصحافة الأميركية لنحو نصف ساعة بعد رفض الأمن الصيني السماح لأحد عناصر الخدمة السرية الأميركية بالدخول بسلاحه. كما منع مسؤولون صينيون الموظفين والصحافيين الأميركيين من مغادرة المكان للحاق بالموكب مؤقتاً، مما دفع أحد الأميركيين للقول للمسؤولين الصينيين: “كنتم مضيفين سيئين للغاية”. ضجت مواقع التواصل الصينية بمنشورات ساخرة احتفاءً بالزيارة، تمحور جزء كبير منها حول “الخميس المجنون”، وهي حملة تسويقية لشركة “KFC” في الصين تقدّم خصومات كل خميس؛ حيث استخدم مغردون الذكاء الاصطناعي لتوليد صور لترامب وهو يستمتع بالدجاج المقلي. وتصدّرت الوسوم المرتبطة بالزيارة منصة “ويبو”، حيث حصد أحدها 98 مليون مشاهدة. كما حظي وجود “إيلون ماسك” و”جنسن هوانغ” (الرئيس التنفيذي لشركة إنفيديا) ضمن الوفد التجاري باهتمام واسع، وتجاوز وسم مرتبط بهما 52 مليون مشاهدة، خاصة مع انتشار مقاطع لماسك وهو يصوّر بهاتفه بذهول أثناء وقوفه على درج قاعة الشعب الكبرى.  في  لجريدة هسبريس، لتصلك آخر الأخبار يوميا الاسم* * * ‫‫من شروط النشر :عدم الإساءة للكاتب أو للأشخاص أو للمقدسات أو مهاجمة الأديان أو الذات الإلهية، والابتعاد عن التحريض العنصري والشتائم‬. قوة الصين جعلت ترامب ينحني ويستسلم. الصين قوة قادمة لا يوجد من يوقفها. تطور الصين في تصاعد مستمر الصينيون ليست عندهم عادة العناق أو الظم للصدرحيث في الحقيقة الأمريكان أفضل من الصينين في المعاملهالصينين لا يعرفونا احد ولا يصادقونا احد هما بشار من عالم أخرمن المستحيل تتفاهم معا شخص صينيحيث هما لا يحبو احد غير مصلحتهم فقط الكبار دوما لا يتصارعون،يتراشقون فقط بالعبارات والكلمات،اما الفتات فتجدهم في تراشق بالحجارة،والان بالمتفجرات.ويبقى الكبير كبيرا،والصغير صغيرا.هم يصعدون ويكبرون،ونحن نصغر ونزداد صغرا * إلى 3 ، العادات و التقاليد هي سلوكات متأصلة في كل مجتمع ، هي عفوية لا تَصنُّع فيها ، و هيطبائع مختلفة في المجتمع و البلد الواحد ، تجد اللبق الكيس كما تجد الفظ الغليظ ، تجد نقاطاً مشتركةكما تجد إختلافات . و في الغالب تجد إبتسامة صاحبها يريد أن يفترسك ، هو يريد خنقك و أنت تظنأنه عناق ….* أما كل واحد يريد مصلحته هذه من المسلمات إلا الرسل و الأنبياء رسالاتهم تخص أقوام أو أممأو العالمين . وجهان لعملة واحدة  (( كلهم في الهم سوى )) الحرب العالمية الثالثة ليست ببعيدة قمّة شي وترامب كلها نفاق كلاهما يبحثان على مصالحهم الشخصية الخاسر الأكبر هم العرب والمسلمين خاصة ترامب هو مجرد دمية في أيدي بني صهيون المسير لترامب هو النتن ياهو استقبل الرءيس الصيني ترامب ببرودة لاحظها الجميع وكان ترامب هواكتر اندفاعا وانحناء..لو في الخليج لكان النفاق فى اعلى مستوياته  وعند عودته يروح بترلنيات الدولارات وهذايا يتنافس في تقديمها بدون اية فاءدة. امريكا الامس راحت….. ؟؟؟؟ امريكا تنبطح وتتوسل الصين وتتودد لها للصين, بل هذه الزيارة بينت امريكا كما لو كانت جاثية على ركبيتيها امام الصين.المشكل ان الصين هي القافلة التي تسير وانتم تعرفون بقية القصة.منذ بضع اشهر كان ترامب يهدد الصين, واليوم هو من ذهب اليها ليترجاها رجال البيزنيس الأقوياء لا يتعانقات وربما لايتصافحان حتى يجدون حلول لصفقاتهم ويكونون كلهم رابحون، والضعفاء تجدهم يبحثون في التفاصيل العاطفية. هم اجتمعوا وقسموا الكعكة بينهم ونحن كل واحد يطبل لطرف وكأنه مهم في المعادية الصينية الأمريكية.   ترامب وشي جين ليس لهما أصدقاء دائمين، وإنما لهما زبناء يدفعون لهم فقط من أجل منتوجاتها. جاء في المقال : فخّ ثوسيديديس هو مصطلح سياسي يشير إلى حتمية الحرب عندما تهدّد قوّة صاعدة بإزاحة قوة مهيمنة.بعد تهديد رئيس الصين لترامب حول تايوان، رفض ترامب الإجابة عن سؤال صحافة  تايوان وجهان للنفاق ، واحد مقنع والآخر بلا قناع . ترامب عمل -عن جهل – لكسر شوكة الصين.فلما فشل أتاها يزحف ويتني ،بكل وقاحة، بصداقة لم توجد  ؛ لا على الصعيد الشخصي: (لا زيارات شخصية  متبادلة ), ولا على الصعيد السياسي : (موقف ترامب من قضية  تايوان ),أو الإقتصادي  : ( الرسوم الإستثنائية المفروضة على المنتجات الصينية ) .لا غرابة في  وقاحة ترامب السياسية:كلام الصباح يكذبه كلام المساء . المهم عنذه الوصول للهدف ،ولا عيب في المراوغة والدهاء .",https://www.hespress.com/%d9%85%d8%ad%d8%b7%d8%a7%d8%aa-%d8%a8%d8%a7%d8%b1%d8%b2%d8%a9-%d9%81%d9%8a-%d9%82%d9%85%d9%91%d8%a9-%d8%b4%d9%8a-%d9%88%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%85%d8%b5%d8%a7%d9%81%d8%ad%d8%a9-%d8%a8-1746821.html,hespress,938
النقد الاحتفالي,"تسعى هذه الدراسة إلى تفكيك ظاهرة «النقد الاحتفالي» داخل الممارسة النقدية المعاصرة، بوصفها انزياحًا منهجيًا من النقد بوصفه أداة مساءلة وتحليل، إلى خطاب مرافق يشتغل على التزكية والمجاملة بدل التفكيك والتقويم. وتنطلق الورقة من فرضية مركزية مفادها أن تراجع الموضوعية النقدية لا يُنتج مجرد ضعف في الأداء النقدي، بل يفضي إلى تعطيل الوظيفة المعرفية للنقد، وتحويله إلى خطاب تزييني يوازي النص بدل مساءلته. وتحاول الدراسة الكشف عن البنية الثقافية والرمزية التي تُنتج هذا النمط من النقد، من خلال تحليل علاقاته الاجتماعية والمؤسساتية، وتأثيره على الذات النقدية، وعلى الطاقة التأويلية للنصوص. كما تناقش أثر هذا التحول في الحقل الثقافي العام، وانعكاساته على إنتاج المعرفة الجمالية. النقد الأدبي – النقد الاحتفالي – المجاملة – المرافقة النقدية – الحقل الثقافي – التأويل – الموضوعية تشهد الممارسة النقدية المعاصرة تحولات عميقة تمسّ جوهر وظيفتها المعرفية والجمالية، حيث يتزايد حضور ما يمكن تسميته بـ«النقد الاحتفالي»، وهو نمط من الكتابة النقدية ينزاح من موقع المساءلة إلى موقع المرافقة والتزكية. ويبدو هذا التحول، في ظاهره، شكلاً من أشكال التفاعل الإيجابي مع النصوص الإبداعية، غير أنه في عمقه يعكس تراجعًا في شرط الموضوعية النقدية، وانزياحًا عن وظيفة النقد بوصفه أداة تفكيك وتأويل. تنطلق هذه الورقة من سؤال مركزي: كيف يتحول النقد من ممارسة معرفية قائمة على المساءلة إلى خطاب مرافق يشتغل على التزيين والمجاملة؟ يقوم النقد في جوهره على مبدأ المواجهة المعرفية مع النص، عبر تفكيك بنياته الداخلية وإعادة تركيب دلالاته. غير أن «المرافقة النقدية» تُحدث انزياحًا جذريًا في هذه الوظيفة، إذ تنتقل بالناقد من موقع التحليل إلى موقع التزكية.ويترتب عن هذا الانزياح تحولات أساسية: ـ من التحليل إلى الإطراء ـ من المساءلة إلى الإقرار المسبق ـ من التفكيك إلى التبرير الجمالي وبذلك يفقد النقد طابعه الإجرائي، ويتحول إلى خطاب داعم لا يضيف معرفة بقدر ما يعيد إنتاج صورة إيجابية جاهزة عن النص. لا يمكن فهم ظاهرة المرافقة النقدية بمعزل عن سياقها الاجتماعي والثقافي، إذ ترتكز على «اقتصاد رمزي» معقد تحكمه علاقات متعددة: ـ علاقات شخصية وودية ـ علاقات مؤسساتية (النشر، الجوائز، الندوات) ـ علاقات رمزية مرتبطة بالاعتراف والمكانة داخل الحقل الثقافي في هذا السياق، تتحول المجاملة من انحراف فردي إلى استراتيجية تموقع داخل فضاء ثقافي تحكمه شبكات التأثير أكثر مما تحكمه المعايير النقدية الصارمة. لا يقتصر أثر المرافقة النقدية على النصوص، بل يمتد إلى بنية الذات النقدية نفسها، حيث يعاد تشكيل موقع الناقد ووظيفته. إذ ينتقل من ذات تفكّر في النص إلى ذات تحيط به وتحميه من المساءلة. ويمكن رصد ثلاث تحولات جوهرية: تحول معرفي: من إنتاج السؤال إلى إنتاج الجواب الجاهز تحول جمالي: من التحليل إلى الزخرفة اللغوية تحول أخلاقي: من الصدق مع النص إلى الصدق مع العلاقات وبذلك يغدو النقد ممارسة مرتبطة بالانتماء الاجتماعي أكثر من ارتباطه بالفعل المعرفي. يُعد تعطيل الطاقة التأويلية من أخطر نتائج النقد الاحتفالي، إذ يتم إغلاق النص داخل صورة أحادية مسبقة: ـ النص الجيد دائمًا ـ النص المكتمل بلا ثغرات ـ النص المتعالي على النقد هذا التثبيت يُفقد النص ديناميته الداخلية، ويحوّله إلى «أيقونة جمالية» مغلقة، بدل أن يبقى مجالًا مفتوحًا للتأويل وإعادة القراءة. في صورته الصحية، يمتلك النقد سلطة تفكيكية تقوم على المساءلة. غير أن المرافقة النقدية تُحوّل هذه السلطة إلى شكل من التواطؤ الرمزي بين الناقد والنص أو صاحبه. وينتج عن ذلك: منح النص شرعية نقدية غير مشروطة ضمان موقع اجتماعي مريح للناقد حرمان القارئ من معرفة القيمة الحقيقية للنص وبهذا تتحول العملية النقدية إلى دائرة مغلقة لا تُنتج معرفة جديدة. لا يمكن اختزال الظاهرة في الأفراد، بل ينبغي فهمها بوصفها عرضًا لاختلال بنيوي في الحقل الثقافي، يتمثل في: ضعف استقلالية المؤسسات الثقافية غياب معايير نقدية مستقرة تضخم العلاقات الشخصية في إنتاج القيمة الرمزية تراجع النقد العلمي أمام الانطباعية وبذلك يصبح «النقد الاحتفالي» نتيجة طبيعية لبنية ثقافية مختلّة، لا مجرد انحراف فردي. إن تفكيك ظاهرة النقد الاحتفالي لا يهدف إلى الدعوة إلى نقد عدائي أو هدّام، بل إلى استعادة المسافة الضرورية بين الناقد والنص، بوصفها شرطًا لإنتاج معرفة نقدية حقيقية. فالنقد، لكي يظل حيًا وفاعلًا، يحتاج إلى قدر من «اللاطمأنينة» الفكرية، أي إلى القدرة على مساءلة ما يبدو مستقرًا ومكتملًا. لأن النص الذي لا يُساءل يفقد إمكان فهمه، والنقد الذي يرافق النص بدل أن يواجهه لا يضيئه، بل يضاعف عتمته في صيغة بلاغية لامعة.  في  لجريدة هسبريس، لتصلك آخر الأخبار يوميا الاسم* * * ‫‫من شروط النشر :عدم الإساءة للكاتب أو للأشخاص أو للمقدسات أو مهاجمة الأديان أو الذات الإلهية، والابتعاد عن التحريض العنصري والشتائم‬. “Of all wild beasts preserve me from a tyrant; and of all tame a flatterer”“من بين جميع الوحوش المفترسة، احفظني من الطاغية؛ ومن بين جميع الأليفة، من المتملّق.”Ben Jonson(1572-1637)(يحذر بن جونسون من خطورة الملق، حيث يعتبره أسوا من الطاغية نفسه.) “Just praise is only a debt, but flattery is a present”“المدح العادل هو دين يجب سداده، أما الملق فهو هدية غير مستحقة.”Samuel Johnson(1709-1784)(From the rambler 1751) (يميز جونسون بين المدح الموضوعي (الضروري) والمجاملة (غير الصادقة).) أيها الناقد العزيز،المشكلة أعمق مما تتصور: نحن جميعًا نعيش في “اقتصاد المجاملة” الذي تصفه، وقلة من يجرؤ على الخروج عنه. النقد الاحتفالي ليس مرضًا عارضًا، بل هو بنية متكاملة تبدأ من الجامعة حيث يُمنح الطالب درجة نظير”اجتهادات” لا نقد حقيقي، وتنتهي بجوائز تُوزع بحساب الولاءات. أنت تصف الأعراض بدقة، لكن الحل؟ الحل يبدأ بأن نكون كلنا أكثر جرأة على فقدان العلاقات المريحة في سبيل معنى النقد.” نقد بلا مجاملة أفضل من مجاملة بلا نقد، لأن الأولى قد تؤلم للحظة، والثانية تقتل المعرفة بصمت ” ALHOCEIMA",https://www.hespress.com/%d8%a7%d9%84%d9%86%d9%82%d8%af-%d8%a7%d9%84%d8%a7%d8%ad%d8%aa%d9%81%d8%a7%d9%84%d9%8a-1744283.html,hespress,847
"التعليم العالي يتقدم في مسار تسوية ملفات الترقية و""الدكتوراه الفرنسية""",أفادت مصادر مطلعة جريدة هسبريس الإلكترونية بأن وزارة التعليم العالي والبحث العلمي والابتكار عقدت اجتماعا جديدا مع النقابة الوطنية للتعليم العالي، أمس الأربعاء، توصل خلاله الطرفان إلى “الحسم المبدئي” في ملفات عدة، على رأسها الدكتوراه الفرنسية، وتعديل المادة 9 من النظام الأساسي للأساتذة الباحثين، التي تهم كيفية ترقية الأساتذة من رتبة أو درجة إلى أخرى. وأوضحت المصادر النقابية التي تحدثت للجريدة أن الاجتماع الذي امتدّ لساعات، شهد “الحسم المبدئي” في ملفي رفع الاستثناء عن حاملي الدكتوراه الفرنسية، وكذا تعديل المادة 9 التي تهم كيفية ترقية الأساتذة في الرتبة والدرجة، مع “تحديد تاريخ سريان الاستفادة ابتداء من سنة 2024”. وفي ما يتصل بالأقدمية العامة في الوظيفة العمومية، فقد تم “الاتفاق من حيث المبدأ على هذه النقطة”، وفق مصادر الجريدة، مشيرة إلى “تمسك” وفد النقابة بعدم إقصاء أي أستاذ معني، وذلك من خلال شمل الأساتذة الباحثين الذين كانوا يشتغلون سابقا “بالمؤسسات شبه العمومية والجماعات الترابية والعسكر” (المؤسسات العسكرية). مطلب آخر تشبثت النقابة بعدم تكريسه للإقصاء، وفق المصادر نفسها، هو “تعميم تسع سنوات الاعتبارية؛ إذ تم الاتفاق على تحديد تاريخ سريان الاستفادة ابتداء من سنة 2024″، موضحة أن “النقابة أكدت مرة أخرى ضرورة تعميم هذه السنوات على كل من يحمل صفة أستاذ باحث”. وعن “الإعفاء الضريبي” لتعويضات البحث العلمي، لفتت مصادر هسبريس إلى أنه “لم يتم التوافق بين الطرفين إلى حد الآن على صيغة نهائية للتنزيل”، قائلة: “تطرح في هذا الصدد صعوبة تعديل مدونة الضرائب لأجل إقرار هذا الإجراء”. ويُرتقب، وفق المعطيات المتوفرة، أن يلتقي الطرفان مجددا يوم 5 يونيو المقبل بغرض الحسم في تصورات نهائية حول النقاط العالقة.  في  لجريدة هسبريس، لتصلك آخر الأخبار يوميا الاسم* * * ‫‫من شروط النشر :عدم الإساءة للكاتب أو للأشخاص أو للمقدسات أو مهاجمة الأديان أو الذات الإلهية، والابتعاد عن التحريض العنصري والشتائم‬. علكم معالي الوزير أن تدرسوا حتى ملف ظاهرة “السليت” . هناك الكثير من الأساتذة الذين يتقاضون أجورا  مفابل عمل جد محدود بلا حسيب أو رقيب. الأستاذ الباحث عنصر أساسي في تطوير المجتمع، لأنه لا يكتفي بتدريس الطلبة، بل يساهم أيضًا في البحث العلمي والتأطير وإنتاج المعرفة. ومن خلال عمله تتقدم الجامعة ويرتفع مستوى التعليم والابتكار. لذلك فإن تحسين أجرة الأستاذ الباحث يعدّ تقديرًا لمجهوداته وتحفيزًا له على المزيد من العطاء، لما فيه مصلحة الطلبة والوطن. كفى استهتارا، مشكلة الدكتوراه الفرنسية ام يعد مطروحا لانه لا يهم الا عشرة أساتذة و كلهم سيتقاعدون… و أما البحث العلمي فينبغي فعلا البحث العلمي الحقيقي في الروبوتات و الذكاء الاصطناعي و الآليات الأوتوماتيكية و الطيران و الفلاحة و الصيد البحري و القطارات و البواخر و الصناعات العسكرية و الأدوية و علوم الطاقة و الطب و الصحة و القانون  الخ .. ينبغي القطع أو التقليل من خزعبلات الاداب التي تعرض المال العام و الجهد في أمور غير نافعة أو ممتلئة الخ وينتهي عمل الحكومة الحالية بدون توقيع المراسيم و ستأتي حكومة جديدة تطالب النقابة لمرحلة أولية للتعريف بالملف و هكدا….. أستاذ التعليم العالي له الحق في تمثيل المغرب خارج أرض الوطن والسفر لأيام. ثم التدريس والتأطير عن بعد، وكذلك القيام بمهام البحث العلمي والتكوين بشراكة مع الشركات. أما السبيت فهو مصطلح لايوجد في التعليم العالي لأن كل مادة لها عدد ساعات يجب إكمالها. المهم كل شيء مبدئي ! ولا شيء نهائي، واختيار الكلمات بعناية كي لا أقول شيئا آخر الحسم المبدئي والاتفاق المبدئي والموافقة المبدئية والإعتراف المبدئي وكل عام وأنتم مبدئيون كفى من اللعب بميزانية من جيوب دافعي الضرائب.أساتذة الجامعات يجب أن تتم ترقيتهم  لينالوا المزيد من الدراهم حسب قدراتهم وكفائته في الأنتاج العلمي الحقيقي كل في ميدانه.انتاجك الأكاديمي والعلمي يساوي ترقيتك لتأخذ أكثر والسلام,https://www.hespress.com/%d8%a7%d9%84%d8%aa%d8%b9%d9%84%d9%8a%d9%85-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%8a-%d9%8a%d8%aa%d9%82%d8%af%d9%85-%d9%81%d9%8a-%d9%85%d8%b3%d8%a7%d8%b1-%d8%aa%d8%b3%d9%88%d9%8a%d8%a9-%d9%85%d9%84%d9%81-1746498.html,hespress,557
